instancia,alpha,tempMin,tempInicial,semilla,fo_inicial,fo_final,fines_semana_libres,iteraciones_sa
N30-1.txt,0.59,0.05,100000,2118,205,19,20,280000
N10-6.txt,0.59,0.05,100000,2118,198,12,3,280000
N30-9.txt,0.59,0.05,100000,2118,746,38,8,280000
N20-3.txt,0.59,0.05,100000,2118,489,24,5,280000
N50-4.txt,0.59,0.05,100000,2118,1311,47,14,280000
N10-8.txt,0.88,0.05,100000,2119,71,13,9,1140000
N50-5.txt,0.88,0.05,100000,2119,1312,50,13,1140000
N40-5.txt,0.88,0.05,100000,2119,149,27,30,1140000
N20-2.txt,0.88,0.05,100000,2119,492,20,4,1140000
N30-2.txt,0.88,0.05,100000,2119,771,23,7,1140000
N40-8.txt,0.88,0.05,100000,2119,1021,58,7,1140000
N50-9.txt,0.88,0.05,100000,2119,1290,42,14,1140000
N40-7.txt,0.88,0.05,100000,2119,194,45,34,1140000
N50-8.txt,0.88,0.05,100000,2119,1288,47,11,1140000
N20-10.txt,0.88,0.05,100000,2119,469,20,4,1140000
N20-1.txt,0.88,0.05,100000,2119,366,21,7,1140000
N30-10.txt,0.88,0.05,100000,2119,378,40,17,1140000
N30-8.txt,0.88,0.05,100000,2119,745,36,7,1140000
N20-9.txt,0.88,0.05,100000,2119,139,11,11,1140000
N10-10.txt,0.88,0.05,100000,2119,204,8,2,1140000
N50-6.txt,0.88,0.05,100000,2119,299,77,33,1140000
N40-6.txt,0.88,0.05,100000,2119,294,47,24,1140000
N10-9.txt,0.88,0.05,100000,2119,200,9,2,1140000
N50-7.txt,0.88,0.05,100000,2119,1287,51,11,1140000
NPlus-1.txt,0.88,0.05,100000,2119,878,43,26,1140000
N10-7.txt,0.88,0.05,100000,2119,158,10,6,1140000
N40-4.txt,0.88,0.05,100000,2119,444,34,20,1140000
NPlus-3.txt,0.88,0.05,100000,2119,1158,50,19,1140000
NPlus-2.txt,0.88,0.05,100000,2119,1325,49,11,1140000
N30-1.txt,0.88,0.05,100000,2119,205,12,23,1140000
N10-6.txt,0.88,0.05,100000,2119,198,8,3,1140000
N30-9.txt,0.88,0.05,100000,2119,746,39,7,1140000
N20-3.txt,0.88,0.05,100000,2119,489,18,5,1140000
N50-4.txt,0.88,0.05,100000,2119,1311,38,14,1140000
N10-8.txt,0.93,0.05,100000,2120,71,12,9,2000000
N50-5.txt,0.93,0.05,100000,2120,1312,44,13,2000000
N40-5.txt,0.93,0.05,100000,2120,149,15,32,2000000
N20-2.txt,0.93,0.05,100000,2120,492,17,5,2000000
N30-2.txt,0.93,0.05,100000,2120,771,22,8,2000000
N40-8.txt,0.93,0.05,100000,2120,1021,49,8,2000000
N50-9.txt,0.93,0.05,100000,2120,1290,38,14,2000000
N40-7.txt,0.93,0.05,100000,2120,194,42,34,2000000
N50-8.txt,0.93,0.05,100000,2120,1288,40,13,2000000
N20-10.txt,0.93,0.05,100000,2120,469,15,5,2000000
N20-1.txt,0.93,0.05,100000,2120,366,17,7,2000000
N30-10.txt,0.93,0.05,100000,2120,378,34,16,2000000
N30-8.txt,0.93,0.05,100000,2120,745,30,9,2000000
N20-9.txt,0.93,0.05,100000,2120,139,15,9,2000000
N10-10.txt,0.93,0.05,100000,2120,204,7,3,2000000
N50-6.txt,0.93,0.05,100000,2120,299,69,35,2000000
N40-6.txt,0.93,0.05,100000,2120,294,46,24,2000000
N10-9.txt,0.93,0.05,100000,2120,200,7,3,2000000
N50-7.txt,0.93,0.05,100000,2120,1287,48,13,2000000
NPlus-1.txt,0.93,0.05,100000,2120,878,41,26,2000000
N10-7.txt,0.93,0.05,100000,2120,158,10,6,2000000
N40-4.txt,0.93,0.05,100000,2120,444,29,21,2000000
NPlus-3.txt,0.93,0.05,100000,2120,1158,48,19,2000000
NPlus-2.txt,0.93,0.05,100000,2120,1325,44,11,2000000
N30-1.txt,0.93,0.05,100000,2120,205,10,22,2000000
N10-6.txt,0.93,0.05,100000,2120,198,7,3,2000000
N30-9.txt,0.93,0.05,100000,2120,746,37,6,2000000
N20-3.txt,0.93,0.05,100000,2120,489,18,5,2000000
N50-4.txt,0.93,0.05,100000,2120,1311,36,14,2000000
N10-8.txt,0.81,0.05,100000,2121,71,13,9,690000
N50-5.txt,0.81,0.05,100000,2121,1312,44,13,690000
N40-5.txt,0.81,0.05,100000,2121,149,29,30,690000
N20-2.txt,0.81,0.05,100000,2121,492,23,4,690000
N30-2.txt,0.81,0.05,100000,2121,771,23,7,690000
N40-8.txt,0.81,0.05,100000,2121,1021,61,6,690000
N50-9.txt,0.81,0.05,100000,2121,1290,38,14,690000
N40-7.txt,0.81,0.05,100000,2121,194,45,34,690000
N50-8.txt,0.81,0.05,100000,2121,1288,50,12,690000
N20-10.txt,0.81,0.05,100000,2121,469,18,4,690000
N20-1.txt,0.81,0.05,100000,2121,366,18,8,690000
N30-10.txt,0.81,0.05,100000,2121,378,46,15,690000
N30-8.txt,0.81,0.05,100000,2121,745,32,8,690000
N20-9.txt,0.81,0.05,100000,2121,139,22,11,690000
N10-10.txt,0.81,0.05,100000,2121,204,7,3,690000
N50-6.txt,0.81,0.05,100000,2121,299,66,34,690000
N40-6.txt,0.81,0.05,100000,2121,294,56,24,690000
N10-9.txt,0.81,0.05,100000,2121,200,13,2,690000
N50-7.txt,0.81,0.05,100000,2121,1287,47,13,690000
NPlus-1.txt,0.81,0.05,100000,2121,878,40,25,690000
N10-7.txt,0.81,0.05,100000,2121,158,10,6,690000
N40-4.txt,0.81,0.05,100000,2121,444,38,19,690000
NPlus-3.txt,0.81,0.05,100000,2121,1158,55,20,690000
NPlus-2.txt,0.81,0.05,100000,2121,1325,51,12,690000
N30-1.txt,0.81,0.05,100000,2121,205,13,20,690000
N10-6.txt,0.81,0.05,100000,2121,198,7,3,690000
N30-9.txt,0.81,0.05,100000,2121,746,34,6,690000
N20-3.txt,0.81,0.05,100000,2121,489,19,4,690000
N50-4.txt,0.81,0.05,100000,2121,1311,45,13,690000
N10-8.txt,0.29,0.05,100000,2122,71,13,9,120000
N50-5.txt,0.29,0.05,100000,2122,1312,61,9,120000
N40-5.txt,0.29,0.05,100000,2122,149,29,32,120000
N20-2.txt,0.29,0.05,100000,2122,492,22,4,120000
N30-2.txt,0.29,0.05,100000,2122,771,31,5,120000
N40-8.txt,0.29,0.05,100000,2122,1021,84,8,120000
N50-9.txt,0.29,0.05,100000,2122,1290,57,12,120000
N40-7.txt,0.29,0.05,100000,2122,194,64,33,120000
N50-8.txt,0.29,0.05,100000,2122,1288,59,12,120000
N20-10.txt,0.29,0.05,100000,2122,469,23,4,120000
N20-1.txt,0.29,0.05,100000,2122,366,25,6,120000
N30-10.txt,0.29,0.05,100000,2122,378,45,16,120000
N30-8.txt,0.29,0.05,100000,2122,745,38,8,120000
N20-9.txt,0.29,0.05,100000,2122,139,25,12,120000
N10-10.txt,0.29,0.05,100000,2122,204,9,3,120000
N50-6.txt,0.29,0.05,100000,2122,299,119,33,120000
N40-6.txt,0.29,0.05,100000,2122,294,73,24,120000
N10-9.txt,0.29,0.05,100000,2122,200,11,3,120000
N50-7.txt,0.29,0.05,100000,2122,1287,63,11,120000
NPlus-1.txt,0.29,0.05,100000,2122,878,48,25,120000
N10-7.txt,0.29,0.05,100000,2122,158,15,6,120000
N40-4.txt,0.29,0.05,100000,2122,444,48,20,120000
NPlus-3.txt,0.29,0.05,100000,2122,1158,70,17,120000
NPlus-2.txt,0.29,0.05,100000,2122,1325,78,10,120000
N30-1.txt,0.29,0.05,100000,2122,205,20,20,120000
N10-6.txt,0.29,0.05,100000,2122,198,11,1,120000
N30-9.txt,0.29,0.05,100000,2122,746,50,6,120000
N20-3.txt,0.29,0.05,100000,2122,489,24,5,120000
N50-4.txt,0.29,0.05,100000,2122,1311,43,11,120000
N10-8.txt,0.33,0.05,100000,2123,71,13,9,140000
N50-5.txt,0.33,0.05,100000,2123,1312,72,11,140000
N40-5.txt,0.33,0.05,100000,2123,149,23,31,140000
N20-2.txt,0.33,0.05,100000,2123,492,29,5,140000
N30-2.txt,0.33,0.05,100000,2123,771,35,7,140000
N40-8.txt,0.33,0.05,100000,2123,1021,89,7,140000
N50-9.txt,0.33,0.05,100000,2123,1290,68,12,140000
N40-7.txt,0.33,0.05,100000,2123,194,81,32,140000
N50-8.txt,0.33,0.05,100000,2123,1288,61,11,140000
N20-10.txt,0.33,0.05,100000,2123,469,20,5,140000
N20-1.txt,0.33,0.05,100000,2123,366,26,8,140000
N30-10.txt,0.33,0.05,100000,2123,378,44,15,140000
N30-8.txt,0.33,0.05,100000,2123,745,50,4,140000
N20-9.txt,0.33,0.05,100000,2123,139,29,11,140000
N10-10.txt,0.33,0.05,100000,2123,204,12,2,140000
N50-6.txt,0.33,0.05,100000,2123,299,128,35,140000
N40-6.txt,0.33,0.05,100000,2123,294,81,24,140000
N10-9.txt,0.33,0.05,100000,2123,200,13,2,140000
N50-7.txt,0.33,0.05,100000,2123,1287,64,14,140000
NPlus-1.txt,0.33,0.05,100000,2123,878,53,27,140000
N10-7.txt,0.33,0.05,100000,2123,158,15,6,140000
N40-4.txt,0.33,0.05,100000,2123,444,40,21,140000
NPlus-3.txt,0.33,0.05,100000,2123,1158,62,20,140000
NPlus-2.txt,0.33,0.05,100000,2123,1325,80,9,140000
N30-1.txt,0.33,0.05,100000,2123,205,25,20,140000
N10-6.txt,0.33,0.05,100000,2123,198,9,2,140000
N30-9.txt,0.33,0.05,100000,2123,746,43,5,140000
N20-3.txt,0.33,0.05,100000,2123,489,23,4,140000
N50-4.txt,0.33,0.05,100000,2123,1311,47,13,140000
N10-8.txt,0.95,0.05,100000,2124,71,13,9,2830000
N50-5.txt,0.95,0.05,100000,2124,1312,47,14,2830000
N40-5.txt,0.95,0.05,100000,2124,149,18,32,2830000
N20-2.txt,0.95,0.05,100000,2124,492,17,5,2830000
N30-2.txt,0.95,0.05,100000,2124,771,23,7,2830000
N40-8.txt,0.95,0.05,100000,2124,1021,48,8,2830000
N50-9.txt,0.95,0.05,100000,2124,1290,43,15,2830000
N40-7.txt,0.95,0.05,100000,2124,194,49,33,2830000
N50-8.txt,0.95,0.05,100000,2124,1288,43,13,2830000
N20-10.txt,0.95,0.05,100000,2124,469,18,6,2830000
N20-1.txt,0.95,0.05,100000,2124,366,19,8,2830000
N30-10.txt,0.95,0.05,100000,2124,378,34,15,2830000
N30-8.txt,0.95,0.05,100000,2124,745,31,8,2830000
N20-9.txt,0.95,0.05,100000,2124,139,15,11,2830000
N10-10.txt,0.95,0.05,100000,2124,204,8,2,2830000
N50-6.txt,0.95,0.05,100000,2124,299,46,35,2830000
N40-6.txt,0.95,0.05,100000,2124,294,44,23,2830000
N10-9.txt,0.95,0.05,100000,2124,200,9,2,2830000
N50-7.txt,0.95,0.05,100000,2124,1287,45,12,2830000
NPlus-1.txt,0.95,0.05,100000,2124,878,36,26,2830000
N10-7.txt,0.95,0.05,100000,2124,158,9,6,2830000
N40-4.txt,0.95,0.05,100000,2124,444,36,20,2830000
NPlus-3.txt,0.95,0.05,100000,2124,1158,44,21,2830000
NPlus-2.txt,0.95,0.05,100000,2124,1325,43,11,2830000
N30-1.txt,0.95,0.05,100000,2124,205,11,21,2830000
N10-6.txt,0.95,0.05,100000,2124,198,8,3,2830000
N30-9.txt,0.95,0.05,100000,2124,746,32,7,2830000
N20-3.txt,0.95,0.05,100000,2124,489,16,5,2830000
N50-4.txt,0.95,0.05,100000,2124,1311,35,15,2830000
N10-8.txt,0.77,0.05,100000,2125,71,14,9,560000
N50-5.txt,0.77,0.05,100000,2125,1312,42,11,560000
N40-5.txt,0.77,0.05,100000,2125,149,28,31,560000
N20-2.txt,0.77,0.05,100000,2125,492,22,5,560000
N30-2.txt,0.77,0.05,100000,2125,771,26,6,560000
N40-8.txt,0.77,0.05,100000,2125,1021,64,9,560000
N50-9.txt,0.77,0.05,100000,2125,1290,48,14,560000
N40-7.txt,0.77,0.05,100000,2125,194,48,34,560000
N50-8.txt,0.77,0.05,100000,2125,1288,52,11,560000
N20-10.txt,0.77,0.05,100000,2125,469,20,3,560000
N20-1.txt,0.77,0.05,100000,2125,366,17,7,560000
N30-10.txt,0.77,0.05,100000,2125,378,38,17,560000
N30-8.txt,0.77,0.05,100000,2125,745,31,7,560000
N20-9.txt,0.77,0.05,100000,2125,139,22,11,560000
N10-10.txt,0.77,0.05,100000,2125,204,9,2,560000
N50-6.txt,0.77,0.05,100000,2125,299,87,36,560000
N40-6.txt,0.77,0.05,100000,2125,294,50,24,560000
N10-9.txt,0.77,0.05,100000,2125,200,11,2,560000
N50-7.txt,0.77,0.05,100000,2125,1287,54,12,560000
NPlus-1.txt,0.77,0.05,100000,2125,878,45,26,560000
N10-7.txt,0.77,0.05,100000,2125,158,10,6,560000
N40-4.txt,0.77,0.05,100000,2125,444,40,20,560000
NPlus-3.txt,0.77,0.05,100000,2125,1158,54,19,560000
NPlus-2.txt,0.77,0.05,100000,2125,1325,55,10,560000
N30-1.txt,0.77,0.05,100000,2125,205,19,19,560000
N10-6.txt,0.77,0.05,100000,2125,198,8,3,560000
N30-9.txt,0.77,0.05,100000,2125,746,35,6,560000
N20-3.txt,0.77,0.05,100000,2125,489,19,4,560000
N50-4.txt,0.77,0.05,100000,2125,1311,46,14,560000
N10-8.txt,0.56,0.05,100000,2126,71,13,9,260000
N50-5.txt,0.56,0.05,100000,2126,1312,52,14,260000
N40-5.txt,0.56,0.05,100000,2126,149,22,31,260000
N20-2.txt,0.56,0.05,100000,2126,492,23,4,260000
N30-2.txt,0.56,0.05,100000,2126,771,32,7,260000
N40-8.txt,0.56,0.05,100000,2126,1021,65,10,260000
N50-9.txt,0.56,0.05,100000,2126,1290,59,14,260000
N40-7.txt,0.56,0.05,100000,2126,194,57,33,260000
N50-8.txt,0.56,0.05,100000,2126,1288,65,11,260000
N20-10.txt,0.56,0.05,100000,2126,469,19,6,260000
N20-1.txt,0.56,0.05,100000,2126,366,21,7,260000
N30-10.txt,0.56,0.05,100000,2126,378,49,16,260000
N30-8.txt,0.56,0.05,100000,2126,745,37,7,260000
N20-9.txt,0.56,0.05,100000,2126,139,29,12,260000
N10-10.txt,0.56,0.05,100000,2126,204,8,3,260000
N50-6.txt,0.56,0.05,100000,2126,299,94,35,260000
N40-6.txt,0.56,0.05,100000,2126,294,51,25,260000
N10-9.txt,0.56,0.05,100000,2126,200,10,3,260000
N50-7.txt,0.56,0.05,100000,2126,1287,64,11,260000
NPlus-1.txt,0.56,0.05,100000,2126,878,54,26,260000
N10-7.txt,0.56,0.05,100000,2126,158,14,6,260000
N40-4.txt,0.56,0.05,100000,2126,444,35,18,260000
NPlus-3.txt,0.56,0.05,100000,2126,1158,60,20,260000
NPlus-2.txt,0.56,0.05,100000,2126,1325,75,10,260000
N30-1.txt,0.56,0.05,100000,2126,205,22,21,260000
N10-6.txt,0.56,0.05,100000,2126,198,10,3,260000
N30-9.txt,0.56,0.05,100000,2126,746,53,6,260000
N20-3.txt,0.56,0.05,100000,2126,489,20,6,260000
N50-4.txt,0.56,0.05,100000,2126,1311,42,12,260000
N10-8.txt,0.69,0.05,100000,2127,71,13,9,400000
N50-5.txt,0.69,0.05,100000,2127,1312,54,13,400000
N40-5.txt,0.69,0.05,100000,2127,149,27,31,400000
N20-2.txt,0.69,0.05,100000,2127,492,18,4,400000
N30-2.txt,0.69,0.05,100000,2127,771,31,6,400000
N40-8.txt,0.69,0.05,100000,2127,1021,58,7,400000
N50-9.txt,0.69,0.05,100000,2127,1290,56,10,400000
N40-7.txt,0.69,0.05,100000,2127,194,61,32,400000
N50-8.txt,0.69,0.05,100000,2127,1288,64,12,400000
N20-10.txt,0.69,0.05,100000,2127,469,24,4,400000
N20-1.txt,0.69,0.05,100000,2127,366,20,8,400000
N30-10.txt,0.69,0.05,100000,2127,378,46,15,400000
N30-8.txt,0.69,0.05,100000,2127,745,40,8,400000
N20-9.txt,0.69,0.05,100000,2127,139,25,10,400000
N10-10.txt,0.69,0.05,100000,2127,204,8,3,400000
N50-6.txt,0.69,0.05,100000,2127,299,91,34,400000
N40-6.txt,0.69,0.05,100000,2127,294,57,25,400000
N10-9.txt,0.69,0.05,100000,2127,200,11,2,400000
N50-7.txt,0.69,0.05,100000,2127,1287,54,14,400000
NPlus-1.txt,0.69,0.05,100000,2127,878,50,25,400000
N10-7.txt,0.69,0.05,100000,2127,158,12,6,400000
N40-4.txt,0.69,0.05,100000,2127,444,42,20,400000
NPlus-3.txt,0.69,0.05,100000,2127,1158,52,21,400000
NPlus-2.txt,0.69,0.05,100000,2127,1325,58,11,400000
N30-1.txt,0.69,0.05,100000,2127,205,28,20,400000
N10-6.txt,0.69,0.05,100000,2127,198,7,3,400000
N30-9.txt,0.69,0.05,100000,2127,746,42,6,400000
N20-3.txt,0.69,0.05,100000,2127,489,19,5,400000
N50-4.txt,0.69,0.05,100000,2127,1311,47,13,400000
N10-8.txt,0.42,0.05,100000,2128,71,13,9,170000
N50-5.txt,0.42,0.05,100000,2128,1312,49,12,170000
N40-5.txt,0.42,0.05,100000,2128,149,28,31,170000
N20-2.txt,0.42,0.05,100000,2128,492,21,4,170000
N30-2.txt,0.42,0.05,100000,2128,771,35,5,170000
N40-8.txt,0.42,0.05,100000,2128,1021,80,9,170000
N50-9.txt,0.42,0.05,100000,2128,1290,47,13,170000
N40-7.txt,0.42,0.05,100000,2128,194,76,33,170000
N50-8.txt,0.42,0.05,100000,2128,1288,55,10,170000
N20-10.txt,0.42,0.05,100000,2128,469,21,4,170000
N20-1.txt,0.42,0.05,100000,2128,366,26,7,170000
N30-10.txt,0.42,0.05,100000,2128,378,50,15,170000
N30-8.txt,0.42,0.05,100000,2128,745,41,6,170000
N20-9.txt,0.42,0.05,100000,2128,139,30,12,170000
N10-10.txt,0.42,0.05,100000,2128,204,13,2,170000
N50-6.txt,0.42,0.05,100000,2128,299,102,35,170000
N40-6.txt,0.42,0.05,100000,2128,294,72,23,170000
N10-9.txt,0.42,0.05,100000,2128,200,11,3,170000
N50-7.txt,0.42,0.05,100000,2128,1287,60,13,170000
NPlus-1.txt,0.42,0.05,100000,2128,878,63,26,170000
N10-7.txt,0.42,0.05,100000,2128,158,20,6,170000
N40-4.txt,0.42,0.05,100000,2128,444,40,20,170000
NPlus-3.txt,0.42,0.05,100000,2128,1158,63,20,170000
NPlus-2.txt,0.42,0.05,100000,2128,1325,65,9,170000
N30-1.txt,0.42,0.05,100000,2128,205,24,21,170000
N10-6.txt,0.42,0.05,100000,2128,198,11,1,170000
N30-9.txt,0.42,0.05,100000,2128,746,47,7,170000
N20-3.txt,0.42,0.05,100000,2128,489,35,4,170000
N50-4.txt,0.42,0.05,100000,2128,1311,47,13,170000
N10-8.txt,0.31,0.05,100000,2129,71,15,9,130000
N50-5.txt,0.31,0.05,100000,2129,1312,60,12,130000
N40-5.txt,0.31,0.05,100000,2129,149,29,30,130000
N20-2.txt,0.31,0.05,100000,2129,492,27,4,130000
N30-2.txt,0.31,0.05,100000,2129,771,34,7,130000
N40-8.txt,0.31,0.05,100000,2129,1021,81,8,130000
N50-9.txt,0.31,0.05,100000,2129,1290,69,10,130000
N40-7.txt,0.31,0.05,100000,2129,194,72,32,130000
N50-8.txt,0.31,0.05,100000,2129,1288,66,10,130000
N20-10.txt,0.31,0.05,100000,2129,469,21,4,130000
N20-1.txt,0.31,0.05,100000,2129,366,27,6,130000
N30-10.txt,0.31,0.05,100000,2129,378,50,16,130000
N30-8.txt,0.31,0.05,100000,2129,745,46,6,130000
N20-9.txt,0.31,0.05,100000,2129,139,34,11,130000
N10-10.txt,0.31,0.05,100000,2129,204,11,2,130000
N50-6.txt,0.31,0.05,100000,2129,299,97,35,130000
N40-6.txt,0.31,0.05,100000,2129,294,69,23,130000
N10-9.txt,0.31,0.05,100000,2129,200,12,2,130000
N50-7.txt,0.31,0.05,100000,2129,1287,64,9,130000
NPlus-1.txt,0.31,0.05,100000,2129,878,58,26,130000
N10-7.txt,0.31,0.05,100000,2129,158,19,6,130000
N40-4.txt,0.31,0.05,100000,2129,444,39,20,130000
NPlus-3.txt,0.31,0.05,100000,2129,1158,78,20,130000
NPlus-2.txt,0.31,0.05,100000,2129,1325,76,9,130000
N30-1.txt,0.31,0.05,100000,2129,205,29,21,130000
N10-6.txt,0.31,0.05,100000,2129,198,8,3,130000
N30-9.txt,0.31,0.05,100000,2129,746,55,6,130000
N20-3.txt,0.31,0.05,100000,2129,489,19,6,130000
N50-4.txt,0.31,0.05,100000,2129,1311,50,13,130000
N10-8.txt,0.48,0.05,100000,2130,71,12,9,200000
N50-5.txt,0.48,0.05,100000,2130,1312,59,12,200000
N40-5.txt,0.48,0.05,100000,2130,149,33,31,200000
N20-2.txt,0.48,0.05,100000,2130,492,26,5,200000
N30-2.txt,0.48,0.05,100000,2130,771,26,5,200000
N40-8.txt,0.48,0.05,100000,2130,1021,78,9,200000
N50-9.txt,0.48,0.05,100000,2130,1290,52,12,200000
N40-7.txt,0.48,0.05,100000,2130,194,66,33,200000
N50-8.txt,0.48,0.05,100000,2130,1288,59,10,200000
N20-10.txt,0.48,0.05,100000,2130,469,22,4,200000
N20-1.txt,0.48,0.05,100000,2130,366,27,6,200000
N30-10.txt,0.48,0.05,100000,2130,378,44,15,200000
N30-8.txt,0.48,0.05,100000,2130,745,36,8,200000
N20-9.txt,0.48,0.05,100000,2130,139,32,11,200000
N10-10.txt,0.48,0.05,100000,2130,204,11,2,200000
N50-6.txt,0.48,0.05,100000,2130,299,83,36,200000
N40-6.txt,0.48,0.05,100000,2130,294,53,25,200000
N10-9.txt,0.48,0.05,100000,2130,200,12,2,200000
N50-7.txt,0.48,0.05,100000,2130,1287,52,12,200000
NPlus-1.txt,0.48,0.05,100000,2130,878,47,24,200000
N10-7.txt,0.48,0.05,100000,2130,158,12,6,200000
N40-4.txt,0.48,0.05,100000,2130,444,33,21,200000
NPlus-3.txt,0.48,0.05,100000,2130,1158,73,18,200000
NPlus-2.txt,0.48,0.05,100000,2130,1325,77,8,200000
N30-1.txt,0.48,0.05,100000,2130,205,17,21,200000
N10-6.txt,0.48,0.05,100000,2130,198,11,2,200000
N30-9.txt,0.48,0.05,100000,2130,746,44,7,200000
N20-3.txt,0.48,0.05,100000,2130,489,21,5,200000
N50-4.txt,0.48,0.05,100000,2130,1311,49,13,200000
N10-8.txt,0.64,0.05,100000,2131,71,13,9,330000
N50-5.txt,0.64,0.05,100000,2131,1312,67,12,330000
N40-5.txt,0.64,0.05,100000,2131,149,30,30,330000
N20-2.txt,0.64,0.05,100000,2131,492,24,4,330000
N30-2.txt,0.64,0.05,100000,2131,771,28,7,330000
N40-8.txt,0.64,0.05,100000,2131,1021,57,8,330000
N50-9.txt,0.64,0.05,100000,2131,1290,57,12,330000
N40-7.txt,0.64,0.05,100000,2131,194,70,32,330000
N50-8.txt,0.64,0.05,100000,2131,1288,59,12,330000
N20-10.txt,0.64,0.05,100000,2131,469,20,4,330000
N20-1.txt,0.64,0.05,100000,2131,366,17,8,330000
N30-10.txt,0.64,0.05,100000,2131,378,46,16,330000
N30-8.txt,0.64,0.05,100000,2131,745,38,6,330000
N20-9.txt,0.64,0.05,100000,2131,139,29,10,330000
N10-10.txt,0.64,0.05,100000,2131,204,11,2,330000
N50-6.txt,0.64,0.05,100000,2131,299,84,36,330000
N40-6.txt,0.64,0.05,100000,2131,294,59,24,330000
N10-9.txt,0.64,0.05,100000,2131,200,9,3,330000
N50-7.txt,0.64,0.05,100000,2131,1287,54,11,330000
NPlus-1.txt,0.64,0.05,100000,2131,878,50,25,330000
N10-7.txt,0.64,0.05,100000,2131,158,19,6,330000
N40-4.txt,0.64,0.05,100000,2131,444,32,21,330000
NPlus-3.txt,0.64,0.05,100000,2131,1158,58,20,330000
NPlus-2.txt,0.64,0.05,100000,2131,1325,62,9,330000
N30-1.txt,0.64,0.05,100000,2131,205,23,21,330000
N10-6.txt,0.64,0.05,100000,2131,198,8,3,330000
N30-9.txt,0.64,0.05,100000,2131,746,40,5,330000
N20-3.txt,0.64,0.05,100000,2131,489,24,4,330000
N50-4.txt,0.64,0.05,100000,2131,1311,46,14,330000
N10-8.txt,0.79,0.05,100000,2132,71,12,9,620000
N50-5.txt,0.79,0.05,100000,2132,1312,50,14,620000
N40-5.txt,0.79,0.05,100000,2132,149,26,32,620000
N20-2.txt,0.79,0.05,100000,2132,492,19,4,620000
N30-2.txt,0.79,0.05,100000,2132,771,29,6,620000
N40-8.txt,0.79,0.05,100000,2132,1021,60,7,620000
N50-9.txt,0.79,0.05,100000,2132,1290,52,11,620000
N40-7.txt,0.79,0.05,100000,2132,194,52,34,620000
N50-8.txt,0.79,0.05,100000,2132,1288,41,12,620000
N20-10.txt,0.79,0.05,100000,2132,469,18,5,620000
N20-1.txt,0.79,0.05,100000,2132,366,21,7,620000
N30-10.txt,0.79,0.05,100000,2132,378,42,14,620000
N30-8.txt,0.79,0.05,100000,2132,745,33,6,620000
N20-9.txt,0.79,0.05,100000,2132,139,20,11,620000
N10-10.txt,0.79,0.05,100000,2132,204,8,2,620000
N50-6.txt,0.79,0.05,100000,2132,299,67,34,620000
N40-6.txt,0.79,0.05,100000,2132,294,44,25,620000
N10-9.txt,0.79,0.05,100000,2132,200,10,3,620000
N50-7.txt,0.79,0.05,100000,2132,1287,46,11,620000
NPlus-1.txt,0.79,0.05,100000,2132,878,41,27,620000
N10-7.txt,0.79,0.05,100000,2132,158,13,6,620000
N40-4.txt,0.79,0.05,100000,2132,444,38,19,620000
NPlus-3.txt,0.79,0.05,100000,2132,1158,50,21,620000
NPlus-2.txt,0.79,0.05,100000,2132,1325,54,9,620000
N30-1.txt,0.79,0.05,100000,2132,205,10,21,620000
N10-6.txt,0.79,0.05,100000,2132,198,9,3,620000
N30-9.txt,0.79,0.05,100000,2132,746,37,6,620000
N20-3.txt,0.79,0.05,100000,2132,489,21,5,620000
N50-4.txt,0.79,0.05,100000,2132,1311,42,14,620000
N10-8.txt,0.87,0.05,100000,2133,71,12,9,1050000
N50-5.txt,0.87,0.05,100000,2133,1312,48,12,1050000
N40-5.txt,0.87,0.05,100000,2133,149,25,31,1050000
N20-2.txt,0.87,0.05,100000,2133,492,18,5,1050000
N30-2.txt,0.87,0.05,100000,2133,771,24,8,1050000
N40-8.txt,0.87,0.05,100000,2133,1021,54,8,1050000
N50-9.txt,0.87,0.05,100000,2133,1290,44,13,1050000
N40-7.txt,0.87,0.05,100000,2133,194,53,33,1050000
N50-8.txt,0.87,0.05,100000,2133,1288,54,12,1050000
N20-10.txt,0.87,0.05,100000,2133,469,17,5,1050000
N20-1.txt,0.87,0.05,100000,2133,366,15,7,1050000
N30-10.txt,0.87,0.05,100000,2133,378,41,15,1050000
N30-8.txt,0.87,0.05,100000,2133,745,33,6,1050000
N20-9.txt,0.87,0.05,100000,2133,139,22,11,1050000
N10-10.txt,0.87,0.05,100000,2133,204,8,3,1050000
N50-6.txt,0.87,0.05,100000,2133,299,64,35,1050000
N40-6.txt,0.87,0.05,100000,2133,294,48,24,1050000
N10-9.txt,0.87,0.05,100000,2133,200,8,3,1050000
N50-7.txt,0.87,0.05,100000,2133,1287,45,10,1050000
NPlus-1.txt,0.87,0.05,100000,2133,878,42,26,1050000
N10-7.txt,0.87,0.05,100000,2133,158,12,6,1050000
N40-4.txt,0.87,0.05,100000,2133,444,30,22,1050000
NPlus-3.txt,0.87,0.05,100000,2133,1158,52,19,1050000
NPlus-2.txt,0.87,0.05,100000,2133,1325,47,9,1050000
N30-1.txt,0.87,0.05,100000,2133,205,13,21,1050000
N10-6.txt,0.87,0.05,100000,2133,198,7,3,1050000
N30-9.txt,0.87,0.05,100000,2133,746,31,5,1050000
N20-3.txt,0.87,0.05,100000,2133,489,19,4,1050000
